unit_id,year,n_checklist,n_loc
330822,2023,5,5
340504,2019,2,2
341021,2023,4,4
340207,2020,1,1
150725,2018,1,1
340221,2023,3,3
330881,2021,15,8
320830,2020,1,1
330881,2022,13,10
330127,2020,26,12
370724,2022,1,1
320111,2021,60,13
330127,2023,84,21
320111,2022,26,9
320115,2021,5,3
350125,2021,1,1
350582,2022,1,1
320111,2018,20,8
320115,2020,14,10
341824,2018,2,1
341824,2021,1,1
370502,2023,8,8
320111,2016,42,9
320111,2019,44,6
320111,2008,2,2
320111,2017,9,5
320111,2015,23,4
320111,2014,12,7
320111,2009,2,2
320111,2004,2,2
320111,2020,4,3
320111,2012,7,6
341824,2020,2,1
330881,2020,5,4
341824,2016,2,2
330127,2012,4,3
341824,2019,6,5
341825,2020,1,1
330127,2015,9,6
150725,2009,3,3
341802,2023,18,10
350502,2023,6,4
320116,2013,2,2
350503,2023,9,8
350125,2016,1,1
350502,2015,1,1
350503,2021,2,2
341122,2018,1,1
350502,2021,1,1
330881,2010,1,1
330881,2014,2,1
350503,2015,1,1
350503,2020,4,2
330127,2018,13,7
330881,2005,1,1
320115,2019,17,9
320111,2013,34,31
350125,2022,3,3
350581,2023,7,4
340221,2019,1,1
330881,2016,3,1
330881,2018,1,1
330881,2002,1,1
350504,2023,1,1
341881,2022,1,1
320105,2021,7,7
370503,2021,1,1
320105,2013,13,13
320105,2018,1,1
320105,2019,2,2
320105,2023,5,5
341021,2015,1,1
350581,2019,5,5
320116,2018,3,3
350581,2021,7,1
350581,2022,3,2
350581,2020,3,2
130283,2023,1,1
350124,2018,1,1
130881,2020,1,1
320105,2017,12,5
320114,2013,3,3
350322,2019,1,1
330881,2019,2,2
330822,2018,1,1
370505,2023,48,25
130881,2012,1,1
350923,2022,11,11
320105,2020,4,2
320116,2016,10,7
320116,2015,5,3
320111,2011,1,1
130225,2017,39,14
320105,2022,4,2
130225,2019,60,17
370503,2013,2,1
330127,2017,4,3
370503,2023,6,6
341881,2017,1,1
341881,2018,26,16
320105,2007,1,1
130284,2009,1,1
320106,2020,5,3
350922,2023,1,1
130283,2019,1,1
320106,2023,21,12
130225,2023,12,4
320106,2021,10,7
320114,2022,3,2
320114,2021,1,1
320106,2016,3,2
130225,2018,32,7
320106,2019,16,9
320115,2008,1,1
330803,2022,28,14
330803,2021,48,25
330803,2023,41,17
330803,2019,17,11
330803,2018,9,6
320106,2017,3,3
370502,2018,1,1
320106,2022,5,3
330802,2023,34,12
330802,2019,2,2
370502,2013,1,1
320114,2019,5,4
320106,2015,1,1
320106,2012,2,1
320106,2018,8,4
341802,2017,2,2
330802,2021,9,4
341881,2020,15,7
320104,2023,10,8
331181,2019,2,2
130225,2016,15,5
320106,2014,1,1
320116,2022,31,9
320115,2023,30,18
320116,2014,3,1
130225,2012,12,3
130225,2020,1,1
320104,2013,1,1
320104,2019,10,9
340521,2021,3,2
320104,2022,2,2
320102,2017,35,18
320102,2012,24,9
350124,2017,1,1
350124,2019,1,1
350124,2016,1,1
320102,2023,170,45
320102,2019,76,24
320114,2023,5,1
320114,2017,2,1
320116,2023,27,7
320114,2008,1,1
320113,2021,42,11
320102,2015,13,6
320102,2020,22,15
320102,2016,16,12
320104,2017,3,2
320113,2013,18,18
320104,2009,1,1
320102,2021,91,20
320102,2022,123,19
320114,2010,1,1
341824,2023,2,1
320104,2018,2,2
320102,2004,4,3
320102,2008,1,1
370502,2019,1,1
320102,2014,17,8
320102,2018,56,25
320113,2022,89,20
320102,2005,1,1
320102,2011,3,2
320102,2013,22,11
320102,2006,1,1
320102,2009,2,2
320115,2018,3,3
130225,2013,16,5
320102,2010,1,1
320115,2013,11,11
320114,2020,1,1
330802,2022,18,7
370523,2022,2,1
320113,2019,1,1
320104,2021,2,1
320113,2023,91,20
152525,2017,1,1
330803,2017,16,11
330803,2020,14,9
330803,2016,5,4
330802,2016,1,1
370502,2017,1,1
330802,2015,1,1
341021,2018,3,2
320118,2020,1,1
370502,2011,1,1
320104,2020,1,1
130225,2008,66,10
130225,2010,47,2
130225,2002,29,5
130225,2009,17,8
130225,2015,11,5
130225,2006,4,3
130225,2007,45,8
130225,2005,49,9
130225,2014,9,3
130225,2004,20,5
130225,2003,5,2
130283,2015,1,1
370725,2023,1,1
320113,2017,3,2
150725,2017,2,2
350302,2018,2,2
320102,2002,1,1
330803,2015,5,3
331126,2023,24,13
370503,2022,2,1
331123,2016,2,2
331123,2017,2,2
330802,2018,2,1
320102,2007,1,1
340521,2023,4,3
340521,2022,1,1
350923,2023,6,6
330803,2008,1,1
330112,2011,8,6
331126,2022,30,14
320813,2013,1,1
130225,2011,28,9
371122,2021,2,2
371122,2023,9,5
371122,2022,5,2
341881,2019,6,4
330802,2014,1,1
320115,2022,6,5
341802,2019,1,1
331123,2022,3,2
130324,2017,2,2
331123,2010,3,3
331123,2021,38,10
331123,2020,13,9
331123,2023,16,7
331123,2007,2,2
331123,2013,6,3
330112,2021,210,38
330112,2019,86,20
211382,2022,22,12
320813,2023,2,1
331181,2020,14,9
370502,2022,3,1
341881,2023,6,5
330112,2022,295,37
330112,2023,343,33
350521,2019,1,1
341881,2021,2,2
150725,2022,8,4
330127,2014,8,3
320115,2017,1,1
130225,2021,1,1
370505,2019,5,3
331181,2023,61,11
320113,2016,3,3
130321,2017,13,9
330112,2020,87,22
330112,2018,61,10
330112,2016,14,8
330112,2017,18,6
330112,2008,3,3
330112,2014,11,9
330112,2013,11,7
330112,2007,5,3
330112,2012,10,7
330112,2015,18,6
320117,2023,15,3
320117,2014,3,1
320117,2018,4,2
320117,2015,2,1
320117,2021,4,2
320117,2022,3,2
320117,2011,1,1
320117,2013,1,1
330112,2010,8,4
150725,2020,6,5
320116,2021,7,6
370505,2012,2,2
350125,2023,3,2
211382,2023,3,1
350521,2020,3,2
330127,2013,4,1
330127,2010,1,1
330127,2007,2,1
330127,2011,1,1
330127,2008,1,1
330127,2006,2,1
330127,2016,1,1
320116,2017,8,4
320707,2022,7,5
370505,2017,1,1
370784,2021,1,1
211382,2021,1,1
331126,2020,12,6
330112,2006,4,4
350302,2022,2,2
350302,2019,2,2
130321,2015,2,2
370505,2018,3,3
370702,2017,1,1
330182,2022,2,2
331181,2022,41,10
320831,2023,1,1
341181,2022,2,2
371121,2023,4,3
150423,2023,1,1
350125,2004,2,2
350125,2005,4,1
350125,2012,1,1
350125,2006,1,1
350304,2023,2,2
370505,2014,1,1
130321,2012,10,6
350302,2020,1,1
350304,2012,1,1
320707,2023,13,9
320117,2019,1,1
320113,2015,1,1
320812,2019,4,2
320812,2016,1,1
320812,2020,1,1
371102,2023,163,42
130321,2016,4,1
130321,2019,7,6
331181,2021,12,6
150426,2019,2,2
331123,2019,1,1
330825,2023,44,11
330825,2021,10,4
370505,2016,1,1
370505,2022,6,1
370505,2010,2,1
370505,2021,7,1
370505,2013,5,1
370505,2020,1,1
370505,2011,4,2
370505,2009,1,1
321183,2021,6,4
321183,2016,1,1
350304,2018,2,2
370704,2017,1,1
350121,2017,2,2
130827,2019,1,1
370705,2022,2,2
320804,2021,1,1
370703,2006,1,1
321183,2023,2,2
370705,2017,5,2
370702,2021,1,1
321081,2017,1,1
370705,2023,1,1
350121,2023,41,18
331181,2016,2,2
350305,2023,5,5
350725,2022,2,1
331181,2018,1,1
130827,2017,1,1
370703,2017,1,1
130827,2023,1,1
331123,2011,2,2
331123,2014,2,2
350121,2021,6,2
130321,2014,4,3
330182,2021,6,6
321023,2022,2,1
321023,2023,1,1
321023,2021,1,1
350305,2004,1,1
370703,2018,1,1
331123,2006,1,1
331123,2008,1,1
331123,2009,1,1
320803,2016,1,1
321183,2022,5,2
330825,2020,6,1
330825,2022,9,3
330825,2018,3,2
330825,2019,1,1
330825,2017,3,1
130321,2013,3,2
341882,2010,1,1
350121,2014,1,1
321183,2015,1,1
350303,2019,7,7
371103,2018,5,3
330182,2023,5,5
320831,2022,1,1
320707,2016,1,1
331181,2015,3,2
331181,2014,1,1
331181,2017,3,1
320707,2019,27,22
350121,2018,1,1
331126,2019,2,2
350121,2016,2,1
320706,2023,4,3
320707,2021,7,6
320481,2023,12,11
350121,2022,4,4
150725,2023,35,19
350925,2022,1,1
331126,2016,1,1
331126,2017,1,1
331124,2022,34,17
331124,2023,82,39
350111,2023,132,28
320707,2020,5,3
320707,2017,2,2
130306,2007,4,3
341821,2019,4,4
331126,2013,1,1
331126,2018,1,1
130322,2014,1,1
350305,2005,1,1
350305,2003,3,1
320703,2023,24,13
341881,2007,1,1
130322,2005,7,6
320703,2021,19,11
320703,2019,18,12
320703,2022,16,5
320703,2020,8,7
331126,2021,2,2
350104,2023,37,12
150724,2023,13,9
130322,2009,6,4
350104,2018,6,3
350104,2022,6,4
150724,2018,1,1
350104,2017,2,2
150725,2013,1,1
371103,2023,2,2
130322,2002,4,3
130322,2004,3,2
130322,2011,3,2
130322,2003,2,2
130322,2018,4,3
320703,2017,5,5
350925,2017,2,1
130306,2023,11,10
350104,2013,2,1
320706,2020,2,2
350102,2023,26,15
320481,2014,1,1
350102,2021,9,5
320706,2016,10,3
321183,2019,2,2
350102,2017,3,3
130322,2007,9,6
350103,2023,4,4
350103,2022,3,2
130322,2015,1,1
130322,2023,2,2
130322,2017,4,4
350122,2023,15,9
350111,2015,25,3
320706,2022,3,1
330523,2022,108,26
130322,2020,3,2
130322,2008,2,2
130322,2010,9,3
130322,2019,1,1
350111,2019,75,8
350111,2014,16,2
350111,2018,50,8
350111,2021,21,2
350102,2015,1,1
350111,2022,11,5
350102,2018,2,2
330781,2020,3,3
350111,2017,24,4
330781,2022,36,15
350102,2016,1,1
330781,2019,1,1
350102,2019,6,6
331124,2018,5,4
350102,2020,1,1
350102,2022,4,4
350111,2012,17,3
350111,2020,17,1
350111,2016,24,3
350111,2013,5,3
350111,2004,7,2
350111,2010,3,1
350111,2003,9,2
350111,2011,1,1
350103,2019,3,3
150725,2019,7,4
130306,2019,8,5
331124,2021,15,7
331124,2020,8,4
331124,2016,3,1
331124,2015,3,1
331124,2014,3,1
331124,2013,5,5
331124,2019,3,2
350103,2017,1,1
320481,2022,15,8
371103,2019,8,5
350102,2013,3,1
350104,2021,2,2
370782,2022,9,6
370782,2021,4,4
130322,2021,2,1
320413,2022,34,20
341821,2023,1,1
320413,2023,14,11
320413,2021,22,18
130322,2006,1,1
330781,2023,27,18
130322,2013,1,1
330781,2021,14,10
150725,2021,4,4
371102,2021,34,30
330702,2022,55,24
320413,2020,1,1
130306,2011,1,1
330702,2023,39,18
130306,2014,3,3
370782,2020,3,3
130321,2018,4,2
130321,2023,3,2
320481,2021,10,5
320703,2014,1,1
320703,2016,10,2
320481,2019,9,3
371103,2020,1,1
350121,2015,1,1
331125,2019,5,4
371102,2022,105,16
150726,2009,1,1
350121,2003,1,1
130306,2017,1,1
330122,2022,10,5
330122,2023,24,18
330122,2021,30,21
150724,2017,1,1
130306,2012,2,2
330122,2020,6,5
371121,2012,2,1
331125,2022,58,18
331125,2023,33,12
341882,2014,1,1
330523,2023,62,27
130306,2008,5,2
321084,2022,1,1
330702,2021,43,14
130306,2018,1,1
350181,2023,10,8
130304,2022,1,1
130304,2021,11,5
321003,2023,7,6
321084,2023,1,1
350181,2016,1,1
130304,2002,45,7
331125,2021,17,9
321084,2021,1,1
321111,2020,1,1
321111,2022,7,5
130304,2013,27,11
350112,2023,16,10
321111,2014,23,5
331124,2010,3,2
330182,2019,1,1
321111,2023,4,4
321003,2022,2,2
321003,2012,2,2
341882,2019,1,1
130321,2010,6,2
130321,2007,4,2
330523,2021,72,28
320481,2020,2,1
350181,2019,1,1
321003,2019,3,2
321003,2021,7,4
130304,2014,16,12
350122,2016,1,1
130321,2011,3,3
130321,2008,5,2
321112,2022,6,1
321003,2020,1,1
321003,2017,1,1
321003,2014,1,1
321003,2005,1,1
321003,2007,1,1
330523,2014,7,3
330523,2013,3,2
330523,2020,23,9
321112,2023,4,2
130304,2017,49,14
130306,2020,7,2
130306,2021,3,2
350181,2005,2,1
350181,2004,4,2
130321,2009,9,2
130321,2002,1,1
330112,2004,2,2
330112,2005,2,2
330112,2003,1,1
130306,2005,2,2
321102,2017,3,2
321002,2021,3,3
371102,2016,1,1
371102,2014,2,2
321111,2015,1,1
130321,2005,4,1
330111,2020,5,3
331124,2009,2,2
331124,2012,3,3
331125,2020,20,12
321102,2023,16,11
350105,2022,1,1
130304,2007,59,13
130304,2010,42,5
130304,2009,64,7
130304,2019,66,12
130304,2023,5,4
130304,2005,39,12
130304,2008,75,10
130304,2004,13,6
130304,2012,37,12
130304,2011,58,11
331124,2011,2,2
330523,2019,14,11
350105,2004,3,2
130302,2011,2,2
350105,2003,3,1
150724,2020,6,5
321102,2022,2,2
330781,2009,1,1
321002,2020,2,2
350105,2019,12,8
321102,2014,3,2
370786,2021,9,3
350181,2003,2,2
331127,2023,17,14
130304,2006,29,2
321002,2023,1,1
350112,2014,3,3
371121,2022,2,1
330723,2022,16,12
130304,2018,34,8
350105,2012,2,1
321084,2019,1,1
130304,2020,4,2
350902,2023,16,8
320481,2017,2,2
330111,2021,7,6
321002,2014,1,1
130304,2016,10,6
130304,2015,19,4
350112,2016,3,3
130304,2003,4,1
321012,2020,1,1
130302,2021,1,1
350112,2012,2,2
350112,2011,2,2
330723,2023,8,6
330122,2012,2,2
130302,2023,5,5
330723,2021,5,5
330122,2016,8,4
331125,2009,1,1
130302,2014,1,1
150421,2018,3,3
350123,2023,6,2
350105,2023,8,3
350902,2018,1,1
371102,2019,2,1
320282,2021,4,4
371102,2020,7,3
130302,2017,1,1
150702,2019,15,7
330702,2017,1,1
130302,2015,2,2
331127,2015,1,1
130302,2020,1,1
330111,2023,39,33
150724,2019,1,1
330111,2022,23,10
150422,2021,1,1
130302,2018,2,2
350122,2021,1,1
350112,2015,4,3
370283,2018,1,1
350122,2022,2,1
211324,2022,45,22
350122,2012,1,1
130302,2022,1,1
350112,2019,18,10
130302,2009,1,1
330522,2020,57,25
330702,2007,2,1
330702,2008,1,1
320925,2023,1,1
330522,2023,19,13
330522,2019,82,32
330522,2021,11,6
330522,2022,3,3
330522,2017,2,2
350112,2010,1,1
350123,2017,2,1
350123,2018,1,1
350123,2021,1,1
350123,2022,1,1
350112,2018,4,4
330781,2016,1,1
331127,2017,1,1
320282,2019,3,2
130302,2019,5,3
350105,2016,3,1
331127,2018,5,3
330702,2020,7,5
331127,2022,8,7
350981,2023,9,3
350112,2017,4,3
330523,2009,1,1
331127,2019,1,1
330702,2019,1,1
331127,2021,6,4
350105,2005,1,1
330723,2007,1,1
350112,2021,1,1
321181,2019,1,1
330329,2021,14,10
330329,2023,7,6
330329,2022,13,8
330703,2022,60,22
330703,2023,31,11
330703,2021,16,10
330703,2020,4,3
330703,2018,2,2
150724,2022,1,1
321012,2021,1,1
370211,2020,6,4
330329,2018,6,4
330329,2019,1,1
330329,2017,7,4
330329,2013,1,1
330329,2005,1,1
330329,2016,2,1
330329,2015,2,2
330329,2014,2,1
330329,2020,5,2
150784,2005,1,1
150784,2004,3,1
320282,2020,8,5
330111,2008,1,1
320282,2015,1,1
331127,2012,1,1
330523,2018,5,4
330703,2019,3,3
211324,2023,8,6
350112,2004,1,1
330522,2006,1,1
320282,2017,4,4
331102,2023,104,27
331102,2021,86,39
211421,2023,2,2
330122,2019,2,2
211421,2009,1,1
320282,2018,3,3
320723,2023,1,1
150702,2016,4,3
150702,2017,5,5
150702,2020,4,1
150702,2023,8,4
150702,2013,2,2
150702,2018,5,3
150702,2004,1,1
330110,2023,760,69
350128,2023,5,4
150702,2015,3,1
331102,2022,149,43
130303,2011,4,2
320282,2023,6,4
130303,2017,11,6
130303,2014,4,4
330112,2009,5,3
130303,2007,5,4
130303,2005,4,3
321281,2022,2,2
130303,2008,8,2
130303,2012,4,4
130303,2018,3,3
330110,2022,658,39
130303,2013,8,5
370683,2023,5,4
330122,2018,1,1
211422,2023,2,2
211422,2022,11,4
130303,2004,2,1
130303,2015,5,5
130303,2019,12,4
130303,2009,1,1
130303,2010,3,2
331102,2019,9,6
331102,2014,2,2
370211,2018,2,2
130303,2003,1,1
130303,2002,1,1
320282,2013,1,1
320282,2016,2,2
130303,2023,2,2
130303,2021,1,1
370785,2014,1,1
331102,2020,40,14
211324,2021,1,1
331102,2013,2,2
330110,2020,157,10
321012,2023,1,1
321012,2022,2,1
150430,2017,3,2
331102,2017,4,3
320921,2019,9,2
330522,2016,1,1
330110,2021,312,28
130303,2016,2,1
150702,2008,1,1
211421,2022,21,14
320411,2020,2,2
320412,2022,8,6
320412,2021,9,5
320412,2023,23,11
330521,2021,18,8
211422,2021,4,4
330522,2018,1,1
331102,2018,4,3
331102,2015,1,1
331102,2016,6,5
320903,2023,4,4
330110,2013,20,7
331121,2019,1,1
150702,2021,11,3
350128,2022,1,1
330726,2023,4,2
330328,2018,8,4
330110,2015,16,4
330521,2014,14,9
330521,2020,6,4
330521,2018,16,10
330328,2023,15,2
330328,2020,5,3
330328,2022,8,2
330328,2019,11,2
330328,2017,2,2
330328,2021,2,1
330328,2016,1,1
330726,2022,1,1
330723,2005,1,1
330521,2023,40,14
330723,2010,1,1
330521,2022,12,6
321202,2021,11,8
370211,2023,10,8
350122,2010,2,2
330521,2002,1,1
330110,2019,90,12
152202,2022,4,3
330111,2016,3,3
321182,2019,1,1
330502,2021,28,24
321202,2023,5,3
331121,2022,13,8
330782,2019,1,1
331121,2020,3,3
330521,2006,3,2
330521,2019,8,5
330521,2016,2,2
330521,2011,2,2
330521,2013,1,1
330726,2010,1,1
330521,2007,1,1
320925,2013,1,1
150784,2023,5,5
350122,2018,1,1
320282,2014,1,1
320282,2022,1,1
320404,2022,3,3
321203,2022,1,1
321203,2021,3,3
330521,2009,2,2
321202,2019,2,2
321202,2022,2,2
321202,2017,1,1
330111,2007,9,3
330111,2006,4,2
330110,2016,16,7
330110,2018,56,13
330110,2011,14,4
330110,2017,26,5
330110,2012,20,5
330110,2014,13,3
330111,2011,2,2
150702,2022,1,1
330782,2010,21,7
330782,2009,11,6
321203,2023,1,1
152202,2019,1,1
330110,2010,7,3
330110,2008,14,4
330110,2007,10,3
330110,2009,5,2
330502,2022,26,13
320411,2023,1,1
330502,2020,15,10
331102,2009,1,1
331102,2012,1,1
211322,2022,1,1
330111,2019,3,3
330111,2018,4,4
331102,2008,1,1
330502,2023,38,16
370683,2012,10,2
330111,2009,2,2
330784,2022,3,3
320903,2021,1,1
330782,2023,11,11
331121,2023,5,5
331121,2021,10,10
320411,2022,2,2
320411,2021,3,1
320402,2018,10,7
320402,2022,7,4
320402,2023,5,3
320402,2019,5,2
320402,2020,2,1
320402,2021,1,1
330782,2022,5,2
320411,2016,1,1
330681,2023,28,7
321203,2019,1,1
320903,2013,1,1
320506,2019,30,17
320506,2020,17,12
330522,2013,2,2
330106,2013,85,28
330106,2020,276,48
330106,2023,1444,116
330106,2022,794,75
330106,2021,554,61
330106,2014,34,10
330106,2015,32,10
330784,2020,2,2
320902,2023,13,11
330106,2018,217,49
330110,2006,1,1
330784,2023,31,11
370281,2023,21,6
330782,2011,2,2
330106,2012,68,15
330782,2021,6,4
330106,2019,291,46
150421,2014,1,1
321204,2019,3,3
331122,2021,8,4
330106,2008,70,13
330726,2016,1,1
330106,2017,160,21
330106,2005,42,13
320281,2017,5,5
321281,2023,1,1
350921,2023,10,6
370283,2021,1,1
350921,2018,2,1
331122,2023,7,6
370211,2021,4,4
150421,2019,9,9
330106,2010,90,23
350921,2021,1,1
330782,2017,2,2
320211,2022,44,14
330502,2013,15,10
320211,2015,2,2
320211,2018,20,17
330502,2018,4,4
330502,2009,3,1
330502,2019,4,4
331122,2017,1,1
330502,2014,21,8
320211,2020,181,36
330106,2011,77,18
330106,2009,55,14
330106,2007,33,10
330106,2016,76,15
330106,2006,45,9
330106,2004,7,3
330106,2003,2,2
320211,2021,119,26
321204,2014,2,2
331122,2019,1,1
321204,2021,1,1
321204,2023,4,2
321204,2020,1,1
330782,2018,1,1
370281,2020,12,4
211321,2022,2,2
370211,2022,3,3
370281,2022,11,3
370281,2021,16,4
370281,2018,7,7
330502,2010,1,1
320211,2019,84,27
320211,2017,14,9
330784,2021,9,6
320412,2020,2,2
320412,2014,1,1
330105,2023,88,10
320506,2018,31,22
330109,2023,230,52
370281,2019,10,3
330106,2002,11,3
331122,2015,2,1
320506,2023,274,96
320211,2023,101,37
320281,2023,8,4
330503,2023,15,4
330681,2022,24,7
330502,2011,1,1
330502,2015,2,1
330502,2016,1,1
330784,2019,1,1
330105,2021,106,4
330105,2022,85,10
350982,2023,16,7
370281,2016,2,2
330681,2020,2,2
330327,2022,6,5
331122,2022,2,2
330109,2021,127,18
370281,2017,2,1
330109,2022,95,23
330503,2022,2,2
330108,2022,37,10
330105,2008,1,1
330108,2023,116,22
330108,2021,37,7
330108,2017,1,1
330105,2017,2,2
330108,2020,6,4
330108,2009,2,1
330108,2008,1,1
330108,2013,2,2
330108,2010,2,2
330681,2021,8,4
370214,2022,38,16
370214,2023,43,15
370211,2011,1,1
320902,2022,19,8
330326,2023,127,20
330102,2022,296,17
330102,2023,227,19
330102,2021,128,5
330102,2018,6,5
330102,2019,18,11
330102,2020,16,5
330102,2016,8,8
330108,2012,1,1
330108,2019,3,3
330105,2019,5,4
330105,2016,5,3
330327,2018,4,3
330327,2021,7,2
330105,2018,8,6
330108,2018,1,1
211321,2023,1,1
330109,2020,84,14
330109,2014,5,4
330102,2009,1,1
330102,2007,2,1
330102,2006,2,2
330102,2014,2,2
330783,2019,1,1
330102,2011,3,2
370214,2018,6,6
330103,2021,9,8
330103,2020,6,4
330102,2008,1,1
330103,2016,1,1
330105,2007,1,1
330105,2011,3,1
330105,2020,20,2
330105,2012,4,3
330103,2012,7,3
330103,2023,21,8
330103,2019,3,3
330103,2014,1,1
320902,2017,15,7
320902,2018,4,2
330102,2010,3,3
330102,2015,1,1
370215,2023,9,6
330102,2012,2,1
330103,2022,4,3
320211,2012,2,2
330103,2011,7,4
320981,2020,51,17
330103,2008,1,1
320903,2008,4,1
370283,2023,1,1
330103,2009,1,1
330108,2016,5,2
330103,2017,1,1
330326,2022,21,11
320903,2022,1,1
330109,2007,1,1
370211,2017,2,2
330109,2019,7,5
330104,2019,5,5
370214,2021,19,8
350921,2022,1,1
330104,2020,11,8
331122,2016,1,1
330104,2021,37,11
152202,2023,5,4
330105,2010,1,1
330105,2013,5,1
330104,2022,39,17
370211,2019,2,1
370214,2017,6,5
350982,2020,1,1
330104,2023,73,19
330104,2018,8,4
330104,2012,5,4
320902,2019,11,4
330104,2013,3,2
330109,2010,16,5
330102,2005,2,1
330783,2023,20,16
330326,2015,1,1
321282,2023,1,1
330327,2020,3,3
330109,2016,12,7
330109,2017,7,5
330109,2018,11,6
330109,2013,8,4
330104,2017,4,3
370214,2020,4,4
320211,2016,2,2
330104,2005,7,2
320211,2010,3,2
330109,2006,1,1
330104,2010,8,1
330381,2020,41,11
320213,2019,89,7
320506,2021,60,33
330783,2017,1,1
330381,2022,88,24
331121,2018,5,1
320506,2022,139,45
330783,2020,2,2
320281,2018,1,1
320211,2014,2,2
320211,2009,2,1
330783,2021,9,6
330783,2010,1,1
320922,2011,1,1
331122,2020,2,2
330521,2004,1,1
320506,2016,5,5
331121,2009,1,1
320213,2020,111,3
320206,2021,1,1
150430,2018,8,2
320506,2006,1,1
320213,2023,2,2
370202,2017,16,10
350982,2015,1,1
320213,2018,1,1
320213,2021,2,1
320213,2022,1,1
330327,2019,1,1
330483,2018,2,2
370202,2021,61,15
320214,2019,69,5
330381,2023,76,19
370203,2023,7,5
370214,2016,1,1
320505,2023,45,13
370202,2020,10,6
370202,2014,2,2
370202,2022,64,13
370285,2020,23,10
320981,2022,48,17
370202,2011,19,3
320981,2015,37,8
370214,2019,2,2
330483,2019,9,6
370202,2018,8,5
330603,2022,6,4
152221,2019,14,7
370202,2019,17,7
370202,2023,36,12
370285,2023,1,1
370285,2022,5,5
370285,2021,19,11
370202,2009,4,3
320505,2016,2,2
320505,2022,5,2
320505,2013,10,10
370203,2017,2,2
330483,2023,11,6
330104,2014,1,1
330104,2011,2,1
330483,2014,4,4
330326,2006,1,1
370202,2016,2,1
370202,2010,2,2
370203,2018,3,3
370202,2013,4,3
320214,2023,7,5
320205,2023,15,4
370203,2021,4,3
370203,2022,4,4
370213,2021,17,8
370213,2022,53,17
370213,2023,30,7
320505,2017,9,7
320505,2021,17,6
330481,2016,1,1
330481,2019,30,8
320506,2017,22,17
330381,2019,20,11
320902,2010,2,1
320506,2014,2,2
370685,2023,4,4
330481,2018,22,9
211303,2023,1,1
320509,2019,8,6
320904,2016,2,2
370214,2014,3,3
370202,2007,1,1
370202,2008,2,1
330304,2022,38,10
330603,2023,20,7
330481,2021,22,11
320509,2022,41,18
330104,2009,3,1
330104,2008,1,1
330104,2006,5,1
330104,2015,1,1
320214,2018,5,3
320214,2020,12,4
330381,2018,25,12
330381,2021,28,9
370202,2005,1,1
320582,2023,19,13
370685,2020,2,1
320924,2016,20,10
320924,2015,15,6
331024,2018,3,3
370685,2018,1,1
320505,2019,4,3
320505,2020,20,9
370203,2010,6,1
320214,2021,7,1
320214,2022,1,1
330483,2015,1,1
320507,2020,9,7
320507,2021,28,9
320506,2012,5,3
320205,2021,1,1
320902,2020,1,1
370212,2020,6,6
350982,2022,1,1
320506,2015,3,2
370212,2019,7,7
152202,2009,3,1
370212,2018,2,2
370212,2022,40,18
370212,2021,47,22
370212,2014,2,2
330109,2009,8,3
330327,2023,4,4
330327,2005,1,1
320902,2015,6,1
320902,2013,1,1
370212,2023,94,16
320924,2019,71,28
320582,2020,16,10
320506,2013,4,4
320281,2007,1,1
320582,2016,9,4
320582,2015,2,2
330727,2005,2,2
320924,2023,54,17
330109,2011,12,2
330109,2012,10,3
330109,2015,2,2
330327,2016,1,1
330727,2022,1,1
320924,2021,16,7
370212,2006,4,1
320924,2020,9,3
211302,2019,1,1
320505,2018,8,5
150784,2020,3,1
150784,2013,1,1
370213,2016,1,1
330324,2014,1,1
330681,2018,1,1
211302,2022,1,1
330324,2023,7,5
320924,2017,35,9
320924,2022,11,4
320924,2018,18,7
330603,2019,3,2
211481,2021,1,1
330326,2021,23,11
330304,2012,1,1
320509,2023,167,34
330383,2023,90,7
330383,2021,2,2
320509,2018,16,8
211481,2022,1,1
330483,2017,2,2
370285,2018,3,3
330483,2012,1,1
330603,2021,6,4
370215,2016,3,1
370215,2014,1,1
370215,2015,1,1
211381,2018,2,1
330381,2017,5,3
330381,2016,4,3
330383,2022,41,3
370213,2020,2,1
320685,2023,2,2
320685,2018,1,1
320685,2022,8,3
370214,2012,1,1
330302,2012,1,1
320685,2020,2,1
320509,2017,10,6
320509,2021,22,11
330326,2020,6,3
320924,2014,7,2
330683,2016,1,1
330683,2012,1,1
330683,2021,15,8
330683,2023,6,4
330683,2006,6,4
330683,2005,3,2
152221,2022,1,1
330483,2021,2,2
320924,2013,3,1
320924,2007,1,1
320924,2012,4,3
320924,2011,2,1
320904,2019,17,14
330727,2023,3,1
330304,2019,7,6
150784,2022,1,1
370215,2020,5,5
330304,2021,21,7
370212,2016,2,1
330302,2021,11,4
320509,2016,8,5
370212,2017,2,2
320582,2005,2,2
330602,2023,37,26
320904,2018,3,3
330481,2020,10,6
330481,2023,99,19
330483,2022,6,3
330481,2006,4,2
330603,2020,6,3
320582,2019,11,6
320685,2015,1,1
331024,2023,7,4
330304,2016,4,4
330304,2018,10,6
330304,2017,9,5
330304,2020,13,9
320904,2015,4,3
331024,2020,11,10
330602,2020,6,3
320981,2019,99,35
150782,2023,55,11
330304,2023,31,10
320508,2012,7,6
320508,2019,31,20
320508,2020,42,28
330602,2022,12,4
330602,2017,3,2
320508,2023,773,135
320508,2021,208,52
320507,2023,52,13
