prov_cn,prov_km2,pa_km2,year,frac_pa
440000,202775.329391037,1841.94223814765,2005,0.00908366044172761
460000,43080.9900364887,1368.55228206154,2005,0.0317669645219946
220000,191587.081583656,11560.7438016701,2005,0.0603419797729011
210000,145287.062854837,3014.27723490381,2005,0.0207470450270959
120000,11392.3898513189,408.287673193777,2005,0.0358386325013719
630000,695938.6544018,68541.491002119,2005,0.0984878344787938
610000,204998.319067571,11173.5258255476,2005,0.0545054509537937
150000,1142761.87223905,87689.609390739,2005,0.0767348049676579
500000,82385.4969649095,2405.84352875656,2005,0.0292022700279551
130000,186599.667718384,2663.93404864367,2005,0.014276199315982
310000,6182.81738595144,0,2005,0
110000,16197.1667597319,298.752132928851,2005,0.0184447155086151
710000,40903.8534422188,0,2005,0
810000,1288.62501088332,0,2005,0
510000,485131.529377545,50476.4699050695,2005,0.104046978702526
620000,421123.651133805,79584.2938945971,2005,0.188980822331706
820000,60.7617837309977,0,2005,0
230000,451084.570674823,23327.3376150413,2006,0.0517138894379465
650000,1627343.61964449,184031.921019977,2006,0.113087315302333
140000,155942.383568924,1431.00698769405,2006,0.00917651093271617
640000,51198.1261574061,6558.379734887,2006,0.1280980423917
540000,1198514.53429661,378786.405118118,2006,0.31604656787948
370000,155045.020700642,1937.30461577103,2006,0.0124951101752022
410000,163635.184918568,7965.88628168571,2006,0.0486807668268282
320000,100834.150894034,2540.41996704321,2006,0.0251940433327287
340000,141224.668324945,10125.6443005825,2006,0.071698835767731
420000,186164.909824594,4229.95270147741,2006,0.0227215360051628
330000,100488.309790717,848.044387789473,2006,0.0084392342706894
360000,169215.433114737,3175.52388933985,2006,0.0187661599825039
430000,211565.974059089,7929.87307933958,2006,0.0374817978864825
530000,385468.898026504,14577.8899253588,2006,0.0378185892558223
520000,175616.831238234,3169.60807956554,2006,0.0180484299666345
350000,122346.250901022,2534.10798132153,2006,0.0207125920300707
450000,266663.798498258,5722.34309606668,2006,0.0214590174155344
440000,202775.329391037,1841.94223814764,2006,0.00908366044172759
460000,43080.9900364887,1368.55228206154,2006,0.0317669645219947
220000,191587.081583656,11943.8679159575,2006,0.0623417185398392
210000,145287.062854837,3014.27723490382,2006,0.0207470450270959
120000,11392.3898513189,408.287673193778,2006,0.035838632501372
630000,695938.6544018,68541.491002119,2006,0.0984878344787938
610000,204998.319067571,11397.9098850304,2006,0.0556000163165899
150000,1142761.87223905,89023.5536475114,2006,0.0779021035004299
500000,82385.4969649095,2405.84352875656,2006,0.0292022700279551
130000,186599.667718384,2663.93404864366,2006,0.014276199315982
310000,6182.81738595144,0,2006,0
110000,16197.1667597319,298.752132928851,2006,0.0184447155086151
710000,40903.8534422188,0,2006,0
810000,1288.62501088332,0,2006,0
510000,485131.529377545,51400.4479103409,2006,0.105951571476484
620000,421123.651133805,79999.6821001489,2006,0.189967202945651
820000,60.7617837309977,0,2006,0
230000,451084.570674823,23635.99722259,2007,0.0523981505003164
650000,1627343.61964449,184031.921019977,2007,0.113087315302333
140000,155942.383568924,1431.00698769405,2007,0.00917651093271617
640000,51198.1261574061,6558.379734887,2007,0.1280980423917
540000,1198514.53429661,378786.405118118,2007,0.31604656787948
370000,155045.020700642,1937.30461577102,2007,0.0124951101752022
410000,163635.184918568,7965.88632088107,2007,0.0486807670663571
320000,100834.150894034,2540.41996704321,2007,0.0251940433327287
340000,141224.668324945,10125.6443005825,2007,0.071698835767731
420000,186164.909824594,4229.95270147741,2007,0.0227215360051628
330000,100488.309790717,848.044387789473,2007,0.0084392342706894
