species,province,year,grid_id,date_source,disc_year,pub_year,lag,longitude,latitude,in_pa,in_pa_national,nearest_pa_name,nearest_pa_level,nearest_pa_type,nearest_pa_year,dist_to_pa_km,ax,ay,prov_geo,grid_id2,in_pa_b0,in_pa_b1_1,in_pa_b3,in_pa_b5,method,cause,method_grp,bio1,bio12,elev,warming_rate,climate_velocity,climate_exposure,event_id,n_year_after,eff_after,redetected,persist3,log_eff_after_z,yr_z,in_pa_i
Aythya nyroca,Jilin,2010,3487,discovery_date,2010,2012,2,123.88,46.01,FALSE,FALSE,吉林莫莫格,national,湿地生态,1981,1.08522821896814,1448138.94760281,5113332.09236224,Jilin,3487,FALSE,TRUE,TRUE,TRUE,"","",unknown,0.483316659927368,405,131,0.114589651661273,0.073517564422611,0.022873542755,Aythya nyroca|Jilin|2010,3,575,1,1,-1.16887888120984,-0.677875882749064,0
Bombycilla japonica,Gansu,2019,1793,discovery_date,2019,2019,0,104.16,35.94,FALSE,FALSE,甘肃兴隆山,national,森林生态,1986,13.8525590241756,-74415.3376902559,3841332.82006415,Gansu,1793,FALSE,FALSE,FALSE,FALSE,"","",unknown,0.632483339309692,389,2091,0.170586572735392,0.0823993028940886,0.0604800763272079,Bombycilla japonica|Gansu|2019,0,591,0,0,-1.14289750884638,1.13055138834321,0
Bombycilla japonica,Ningxia,2019,2244,discovery_date,2019,2022,3,106.27,38.48,FALSE,FALSE,宁夏灵武白芨滩,national,荒漠生态,1985,19.5307122751196,108834.502987655,4128828.76035506,Ningxia,2244,FALSE,FALSE,FALSE,FALSE,"","",unknown,0.891216659545898,190,1111,0.106306392115411,0.0390005142637616,0.0480386607642616,Bombycilla japonica|Ningxia|2019,1,179,1,0,-2.27184916385367,1.13055138834321,0
Bombycilla japonica,Qinghai,2012,1934,publication_minus_median_lag,2014,2013,1,101.75,36.66,FALSE,FALSE,甘肃连城,national,森林生态,2001,74.4815314641969,-285204.96670585,3927066.48010118,Qinghai,1934,FALSE,FALSE,FALSE,FALSE,"","",unknown,0.407816648483276,422,2596,0.025943770905657,0.0199916177277117,0.019640334825541,Bombycilla japonica|Qinghai|2012,4,4896,1,1,0.860655567979048,-0.276003155839671,0
Branta canadensis,Liaoning,2020,2721,discovery_date,2020,2022,2,123.8,39.83,TRUE,TRUE,辽宁鸭绿江口湿地国家级自然保护区,national,海洋海岸,1997,0,1572814.88033253,4430024.7240469,"",2721,TRUE,TRUE,TRUE,TRUE,"","",unknown,0.972633361816406,837,2,0.241593679938866,0.0863163654593768,0.0709852748416341,Branta canadensis|Liaoning|2020,0,1666,0,0,-0.161187553303923,1.3314877517979,1
Branta canadensis,Tianjin,2014,2486,discovery_date,2014,2017,3,117.43,39.26,FALSE,FALSE,天津古海岸与湿地国家级自然保护区,national,海洋海岸,1992,1.32157691218013,1051448.48157967,4282182.95973706,Tianjin,2486,FALSE,FALSE,TRUE,TRUE,观察拍摄,"",birdwatching,1.25108337402344,559,5,0.101836937794206,0.0236811882055906,0.0626627916789563,Branta canadensis|Tianjin|2014,1,1969,1,0,-0.00282047647346815,0.125869571069723,0
Branta canadensis,Zhejiang,2016,1061,discovery_date,2016,2019,3,120.71,30.2,FALSE,FALSE,杏梅尖,local,森林生态,1991,79.6879935161056,1487902.83907455,3312051.25262022,"",1061,FALSE,FALSE,FALSE,FALSE,"","",unknown,1.60640621185303,1175,68,0.24517462933645,0.0470920804650966,0.0850920271159029,Branta canadensis|Zhejiang|2016,0,14838,0,0,1.91193166839909,0.527742297979116,0
Bubo nipalensis,Chongqing,2018,614,discovery_date,2018,2019,1,107.33,28.83,FALSE,FALSE,重庆金佛山,national,野生植物,1979,7.63929489808253,225182.196295408,3043175.4960621,Chongqing,614,FALSE,FALSE,FALSE,FALSE,观察和拍摄,"",birdwatching,1.35714998245239,1225,1084,0.144323990786465,0.0298168180438408,0.0560273132062786,Bubo nipalensis|Chongqing|2018,0,514,0,0,-1.27502791252303,0.929615024888509,0
Bubo nipalensis,Guangxi,2013,45,discovery_date,2013,2014,1,106.88,22.35,FALSE,FALSE,龙州青龙山,local,森林生态,1982,10.4172181364798,195309.132779299,2323545.01611495,Guangxi,45,FALSE,FALSE,FALSE,FALSE,"","",unknown,2.2046667098999,1363,247,0.233121858022171,0.0366689971097029,0.0800731827586212,Bubo nipalensis|Guangxi|2013,0,3416,0,0,0.519414637296153,-0.075066792384974,0
Bucanetes mongolicus,Heilongjiang,2002,3560,discovery_date,2002,2006,4,128.27,46.43,FALSE,FALSE,黑龙江方正莲花湖,local,野生植物,1998,77.9023169637486,1768394.9992744,5230240.1311317,Heilongjiang,3560,FALSE,FALSE,FALSE,FALSE,环志捕获，标本采集,分布变化,professional_survey,0.21729998588562,590,360,0.11804982044742,0.12331782628698,0.0238698217419419,Bucanetes mongolicus|Heilongjiang|2002,0,468,0,0,-1.3637511085929,-2.28536679038664,0
Bucanetes mongolicus,Sichuan,2014,809,discovery_date,2014,2015,1,102.75,30.06,FALSE,FALSE,四川蜂桶寨,national,野生动物,1975,36.44034550971,-214328.377598663,3180801.12214696,Sichuan,809,FALSE,FALSE,FALSE,FALSE,"","",unknown,1.59400005340576,1451,828,0.172594181637433,0.0614651285579834,0.0502349422385811,Bucanetes mongolicus|Sichuan|2014,0,10389,0,0,1.57395726343632,0.125869571069723,0
Bucanetes mongolicus,Tibet,2012,1522,discovery_date,2012,2014,2,79.71,31.71,FALSE,FALSE,西藏羌塘,national,荒漠生态,1993,210.038156876717,-2336562.42086041,3663012.39077373,Tibet,1522,FALSE,FALSE,FALSE,FALSE,观察拍摄,分布变化,birdwatching,0.123266673088074,396,4213,-0.0559222994950152,0.042174245586323,0.0244374209082694,Bucanetes mongolicus|Tibet|2012,2,2396,1,0,0.183213505796445,-0.276003155839671,0
Butastur indicus,Anhui,2011,1127,discovery_date,2011,2013,2,116.82,31.47,FALSE,FALSE,安徽鹞落坪国家级自然保护区,national,森林生态,1991,74.4754736025965,1104560.35357547,3402620.87786573,Anhui,1127,FALSE,FALSE,FALSE,FALSE,"","",unknown,1.60060005187988,1321,70,0.22778909196967,0.0441725398814915,0.0682618595424368,Butastur indicus|Anhui|2011,6,1658,1,1,-0.165749249509818,-0.476939519294367,0
Cacomantis merulinus,Shaanxi,2015,1418,discovery_date,2015,2016,1,107.5,33.65,TRUE,TRUE,陕西长青,national,野生动物,1994,0,227964.913832852,3585276.2483461,Shaanxi,1418,TRUE,TRUE,TRUE,TRUE,"","",unknown,0.81676664352417,823,1736,0.192968737556714,0.0548750555002221,0.0571667460837103,Cacomantis merulinus|Shaanxi|2015,0,1327,0,0,-0.376776111763359,0.326805934524419,1
Caprimulgus macrurus,Guizhou,2018,373,discovery_date,2018,2019,1,106.8,26.54,FALSE,FALSE,贵州金沙冷水河,local,森林生态,1992,119.530967669469,178600.386548022,2786575.66152114,Guizhou,373,FALSE,FALSE,FALSE,FALSE,"","",unknown,1.46169996261597,1140,1159,0.144323990786465,0.0298168180438408,0.0560273132062786,Caprimulgus macrurus|Guizhou|2018,0,894,0,0,-0.750965133056446,0.929615024888509,0
Carpodacus roborowskii,Xinjiang,2015,2063,discovery_date,2015,2016,1,90.55,36.65,TRUE,TRUE,新疆阿尔金山国家级自然保护区,national,野生动物,1983,0,-1263982.4554559,4013414.62878513,Xinjiang,2063,TRUE,TRUE,TRUE,TRUE,"","",unknown,-0.594199991226196,167,4592,0.138596983544164,0.0491553825225537,0.0365092249655955,Carpodacus roborowskii|Xinjiang|2015,0,3250,0,0,0.472190936301665,0.326805934524419,1
Carpodacus vinaceus,Shandong,2020,1961,discovery_date,2020,2022,2,117.1,36.26,TRUE,FALSE,山东泰山,provincial,森林生态,2006,0,1064899.25474023,3942158.1909752,Shandong,1961,TRUE,TRUE,TRUE,TRUE,"","",unknown,1.30626668930054,708,166,0.231115717790218,0.0517345386028746,0.0617252986181039,Carpodacus vinaceus|Shandong|2020,0,1354,0,0,-0.357690084831483,1.3314877517979,1
Cecropis daurica,Xinjiang,2010,2510,discovery_date,2010,2013,3,88.16,39.03,FALSE,FALSE,新疆罗布泊野骆驼国家级自然保护区,national,荒漠生态,1986,75.7378192186878,-1425765.04800932,4311498.48176005,Xinjiang,2510,FALSE,FALSE,FALSE,FALSE,"","",unknown,1.084850025177,30,811,0.138596983544164,0.0491553825225537,0.0365092249655955,Cecropis daurica|Xinjiang|2010,1,3592,1,0,0.567040593531273,-0.677875882749064,0
Centropus bengalensis,Liaoning,2012,3084,discovery_date,2012,2022,10,124.02,41.87,FALSE,FALSE,大伙房水库水源,provincial,森林生态,1990,1.82937375283036,1547175.10687188,4659460.18601462,Liaoning,3084,FALSE,FALSE,TRUE,TRUE,"","",unknown,0.639116668701172,736,349,0.241593679938866,0.0863163654593768,0.0709852748416341,Centropus bengalensis|Liaoning|2012,0,3371,0,0,0.506843607806585,-0.276003155839671,0
Centropus bengalensis,Zhejiang,2002,986,discovery_date,2002,2003,1,120.27,30.18,FALSE,FALSE,杏梅尖,local,森林生态,1991,38.7729860696567,1446908.00772179,3303330.43578091,Zhejiang,986,FALSE,FALSE,FALSE,FALSE,"","",unknown,1.6511999130249,1323,28,0.24517462933645,0.0470920804650966,0.0850920271159029,Centropus bengalensis|Zhejiang|2002,17,16527,1,1,2.01415139376028,-2.28536679038664,0
Cephalopyrus flammiceps,Guangxi,2012,70,discovery_date,2012,2013,1,106.72,22.8,FALSE,FALSE,广西下雷,provincial,森林生态,1982,5.70790709627619,177832.241201809,2372681.53204248,"",70,FALSE,FALSE,FALSE,FALSE,"","",unknown,2.10294990539551,1511,508,0.233121858022171,0.0366689971097029,0.0800731827586212,Cephalopyrus flammiceps|Guangxi|2012,0,3464,0,0,0.532642552164458,-0.276003155839671,0
Cephalopyrus flammiceps,Hubei,2017,1041,discovery_date,2017,2019,2,110.45,31.52,FALSE,FALSE,湖北神农架,national,森林生态,1986,0.610130481348529,509934.081416503,3356415.29781907,Hubei,1041,FALSE,TRUE,TRUE,TRUE,"","",unknown,1.36809997558594,1202,846,0.217144813451741,0.0431056373179286,0.0631284864935155,Cephalopyrus flammiceps|Hubei|2017,0,2157,0,0,0.0836119035173024,0.728678661433813,0
Certhia himalayana,Qinghai,2013,1249,discovery_date,2013,2014,1,101.05,32.7,FALSE,FALSE,四川严波也则山,local,野生动物,2001,7.99554559502543,-364388.451910024,3482533.74733384,Qinghai,1249,FALSE,FALSE,FALSE,FALSE,观察拍摄,分布变化或缺乏调查,birdwatching,-0.19174998998642,747,4329,0.025943770905657,0.0199916177277117,0.019640334825541,Certhia himalayana|Qinghai|2013,0,4742,0,0,0.830355861929673,-0.075066792384974,0
Certhia tianquanensis,Shaanxi,2004,1496,discovery_date,2004,2005,1,107.8,34.02,FALSE,FALSE,陕西太白山,national,森林生态,1965,2.16433333326812,254136.475947799,3627741.56520978,Shaanxi,1496,FALSE,FALSE,TRUE,TRUE,录音回放和捕捉辨认,重新认定为独立物种,birdwatching,0.679616641998291,744,1922,0.192968737556714,0.0548750555002221,0.0571667460837103,Certhia tianquanensis|Shaanxi|2004,3,1904,1,1,-0.0346360801045751,-1.88349406347724,0
Ceryle rudis,Beijing,2005,2634,discovery_date,2005,2011,6,116.23,40.27,FALSE,FALSE,北京松山,national,森林生态,1986,43.2386552748687,937522.383310539,4383424.15058461,Beijing,2634,FALSE,FALSE,FALSE,FALSE,观察和拍摄,分布变化，调查不足,birdwatching,1.14731664657593,514,83,0.157096469842086,0.0434172833091068,0.0512745911076958,Ceryle rudis|Beijing|2005,4,28925,1,1,2.54487865864966,-1.68255770002255,0
Ceryle rudis,Shaanxi,2019,1576,discovery_date,2019,2020,1,109.01,34.42,FALSE,FALSE,陕西牛背梁,national,野生动物,1988,55.7090375403716,362085.742674731,3676624.70226637,Shaanxi,1576,FALSE,FALSE,FALSE,FALSE,"","",unknown,1.30500001907349,617,429,0.192968737556714,0.0548750555002221,0.0571667460837103,Ceryle rudis|Shaanxi|2019,0,431,0,0,-1.4416765047757,1.13055138834321,0
Cettia brunnifrons,Shaanxi,2018,1496,discovery_date,2018,2018,0,107.8,33.99,TRUE,TRUE,陕西太白山,national,森林生态,1965,0,254231.953959903,3624357.06181994,Shaanxi,1496,TRUE,TRUE,TRUE,TRUE,"","",unknown,0.679616641998291,744,1922,0.192968737556714,0.0548750555002221,0.0571667460837103,Cettia brunnifrons|Shaanxi|2018,0,686,0,0,-1.00177007988718,0.929615024888509,1
Cettia castaneocoronata,Hubei,2020,1041,discovery_date,2020,2021,1,110.29,31.46,TRUE,TRUE,湖北神农架,national,森林生态,1986,0,495337.399564827,3348865.4393374,Hubei,1041,TRUE,TRUE,TRUE,TRUE,"","",unknown,1.36809997558594,1202,846,0.217144813451741,0.0431056373179286,0.0631284864935155,Cettia castaneocoronata|Hubei|2020,0,1691,0,0,-0.147072068339839,1.3314877517979,1
Chalcophaps indica,Hunan,2017,341,discovery_date,2017,2018,1,111.59,25.95,FALSE,FALSE,湖南阳明山,national,森林生态,1984,30.2061213615372,657782.585266944,2741198.31899498,Hunan,341,FALSE,FALSE,FALSE,FALSE,"","",unknown,1.58293333053589,1555,720,0.103357874200594,0.0189702283469961,0.0347710350255269,Chalcophaps indica|Hunan|2017,1,798,1,0,-0.858557429092632,0.728678661433813,0
Chalcophaps indica,Jiangxi,2004,226,discovery_date,2004,2011,7,114.38,24.49,FALSE,FALSE,江西九连山,national,森林生态,1981,2.17920452401146,950829.083801873,2602474.95346034,Guangdong,226,FALSE,FALSE,TRUE,TRUE,"","",unknown,1.90653343200684,1812,479,0.162594727376706,0.0242739372407283,0.0586741474778168,Chalcophaps indica|Jiangxi|2004,0,3426,0,0,0.52218571106855,-1.88349406347724,0
Chalcophaps indica,Zhejiang,2018,639,discovery_date,2018,2019,1,120.14,27.52,FALSE,FALSE,浙江乌岩岭,national,森林生态,1974,38.7904228617865,1479906.93346074,3007208.84956429,Zhejiang,639,FALSE,FALSE,FALSE,FALSE,"","",unknown,1.65273342132568,1586,333,0.24517462933645,0.0470920804650966,0.0850920271159029,Chalcophaps indica|Zhejiang|2018,4,13935,1,1,1.85239660479974,0.929615024888509,0
Charadrius placidus,Hainan,2004,3,discovery_date,2004,2006,2,109.51,18.25,FALSE,FALSE,大东海火岭,local,野生动物,1996,2.19371125558881,488679.719526979,1886239.13684845,Hainan,3,FALSE,FALSE,TRUE,TRUE,"","",unknown,2.5050594329834,1426,124,0.172162696920853,0.0227746414362233,0.0529328433991583,Charadrius placidus|Hainan|2004,3,1999,1,1,0.011511193355236,-1.88349406347724,0
Charadrius veredus,Jilin,2006,3455,discovery_date,2006,2010,4,122.96,46.05,FALSE,FALSE,内蒙古图牧吉,national,野生动物,1996,15.3467654464742,1377561.58414248,5104625.13041643,Jilin,3455,FALSE,FALSE,FALSE,FALSE,"","",unknown,0.559083318710327,422,138,0.114589651661273,0.073517564422611,0.022873542755,Charadrius veredus|Jilin|2006,1,595,1,0,-1.13651189030425,-1.48162133656785,0
Charadrius veredus,Xinjiang,2010,3219,discovery_date,2010,2010,0,90.8,43.9,FALSE,FALSE,新疆西天山,national,森林生态,1983,147.471591856459,-1125690.54880554,4819734.67024209,Xinjiang,3219,FALSE,FALSE,FALSE,FALSE,"","",unknown,0.62868332862854,87,1189,0.138596983544164,0.0491553825225537,0.0365092249655955,Charadrius veredus|Xinjiang|2010,0,3592,0,0,0.567040593531273,-0.677875882749064,0
Charadrius veredus,Yunnan,2016,161,discovery_date,2016,2024,8,101.82,24.03,FALSE,FALSE,云南元江,provincial,森林生态,1989,29.9200100044655,-324402.197207125,2511884.30209577,Yunnan,161,FALSE,FALSE,FALSE,FALSE,观察和拍摄,"",birdwatching,1.72318325042725,950,1618,0.203671072863646,0.0414938965274204,0.0642392426901583,Charadrius veredus|Yunnan|2016,0,9913,0,0,1.52948771596046,0.527742297979116,0
Chlidonias leucopterus,Yunnan,2006,202,discovery_date,2006,2008,2,102.69,24.81,TRUE,FALSE,滇池,provincial,湿地生态,1981,0,-233663.184382257,2595651.50706731,Yunnan,202,TRUE,TRUE,TRUE,TRUE,"","",unknown,1.43251667022705,925,2086,0.203671072863646,0.0414938965274204,0.0642392426901583,Chlidonias leucopterus|Yunnan|2006,2,12577,1,0,1.75517506558072,-1.48162133656785,1
Chlidonias niger,Hubei,2020,975,discovery_date,2020,2021,1,114.41,30.45,FALSE,FALSE,木兰湖岛湿地,local,湿地生态,1998,28.6605135557251,890960.961324037,3264404.55819329,Hubei,975,FALSE,FALSE,FALSE,FALSE,"","",unknown,1.69268341064453,1268,22,0.217144813451741,0.0431056373179286,0.0631284864935155,Chlidonias niger|Hubei|2020,0,1691,0,0,-0.147072068339839,1.3314877517979,0
Chloris ambigua,Guangxi,2004,248,discovery_date,2004,2006,2,105.2,24.97,FALSE,FALSE,广西金钟山,provincial,野生动物,1982,42.8595473825605,20196.6986132794,2610670.97041147,Guangxi,248,FALSE,FALSE,FALSE,FALSE,"","",unknown,1.68446674346924,1266,1275,0.144323990786465,0.0298168180438408,0.0560273132062786,Chloris ambigua|Guangxi|2004,3,3636,1,1,0.578582499199713,-1.88349406347724,0
Chrysolophus pictus,Shanxi,2006,1657,discovery_date,2006,2007,1,111.32,34.97,FALSE,FALSE,河南黄河湿地,national,湿地生态,1995,15.9439083003115,566487.364545657,3749459.00594103,Shanxi,1657,FALSE,FALSE,FALSE,FALSE,观察，标本采集,分布变化,professional_survey,1.37550001144409,575,450,0.0564238582203988,0.0200895135714721,0.0300524363560955,Chrysolophus pictus|Shanxi|2006,0,847,0,0,-0.802117241993069,-1.48162133656785,0
Ciconia boyciana,Ningxia,2017,2014,discovery_date,2017,2018,1,105.72,37.25,FALSE,FALSE,宁夏罗山,national,森林生态,1982,38.3362500743444,62710.9165993847,3989321.15804356,Ningxia,2014,FALSE,FALSE,FALSE,FALSE,"","",unknown,0.782966661453247,249,1730,0.106306392115411,0.0390005142637616,0.0480386607642616,Ciconia boyciana|Ningxia|2017,0,270,0,0,-1.88385691909754,0.728678661433813,0
Ciconia nigra,Tibet,2020,730,discovery_date,2020,2021,1,98.87,29.55,FALSE,FALSE,西藏芒康滇金丝猴,national,野生动物,1993,23.3254025792573,-587134.048721981,3139307.98856979,Tibet,730,FALSE,FALSE,FALSE,FALSE,"","",unknown,0.320466661453247,572,3962,-0.0559222994950152,0.042174245586323,0.0244374209082694,Ciconia nigra|Tibet|2020,1,1394,1,0,-0.330102371284574,1.3314877517979,0
Circaetus gallicus,Guangxi,2015,21,discovery_date,2015,2021,6,109.05,21.45,FALSE,FALSE,合浦营盘港－英罗港儒艮,national,野生动物,1986,15.161457671544,424677.205713611,2231712.48826626,"",21,FALSE,FALSE,FALSE,FALSE,"","",unknown,2.2825439453125,1632,3,0.233121858022171,0.0366689971097029,0.0800731827586212,Circaetus gallicus|Guangxi|2015,0,3117,0,0,0.432581258297214,0.326805934524419,0
Circus spilonotus,Xinjiang,2015,3572,discovery_date,2015,2015,0,86.82,47.78,FALSE,FALSE,新疆阿勒泰科克苏湿地,provincial,湿地生态,2001,60.3082295768912,-1359217.41049575,5296855.07884701,Xinjiang,3572,FALSE,FALSE,FALSE,FALSE,"","",unknown,0.567283344268799,183,478,0.138596983544164,0.0491553825225537,0.0365092249655955,Circus spilonotus|Xinjiang|2015,1,3250,1,0,0.472190936301665,0.326805934524419,0
Cisticola exilis,Hainan,2007,9,discovery_date,2007,2007,0,109.11,19.01,FALSE,FALSE,海南霸王岭,national,野生动物,1980,1.54794710823131,441961.503612473,1966496.18048989,Hainan,9,FALSE,FALSE,TRUE,TRUE,"","",unknown,2.22906665802002,1461,503,0.172162696920853,0.0227746414362233,0.0529328433991583,Cisticola exilis|Hainan|2007,0,1958,0,0,-0.00813017142107366,-1.28068497311315,0
Cisticola juncidis,Liaoning,2006,2721,discovery_date,2006,2006,0,123.62,39.93,TRUE,TRUE,辽宁鸭绿江口湿地国家级自然保护区,national,海洋海岸,1997,0,1555828.2637229,4438281.61575502,Liaoning,2721,TRUE,TRUE,TRUE,TRUE,"","",unknown,0.972633361816406,837,2,0.241593679938866,0.0863163654593768,0.0709852748416341,Cisticola juncidis|Liaoning|2006,9,3744,1,1,0.606330933486037,-1.48162133656785,1
Clamator coromandus,Heilongjiang,2012,3525,discovery_date,2012,2013,1,128.85,45.97,FALSE,FALSE,黑龙江方正莲花湖,local,野生植物,1998,22.3120209474864,1823833.14148777,5190885.72586751,Heilongjiang,3525,FALSE,FALSE,FALSE,FALSE,环志网捕,分布变化,professional_survey,0.28788332939148,562,102,0.11804982044742,0.12331782628698,0.0238698217419419,Clamator coromandus|Heilongjiang|2012,0,431,0,0,-1.4416765047757,-0.276003155839671,0
Clamator coromandus,Liaoning,2015,2721,discovery_date,2015,2022,7,123.63,39.85,TRUE,TRUE,辽宁鸭绿江口湿地国家级自然保护区,national,海洋海岸,1997,0,1558339.36371886,4429562.62546166,"",2721,TRUE,TRUE,TRUE,TRUE,"","",unknown,0.972633361816406,837,2,0.241593679938866,0.0863163654593768,0.0709852748416341,Clamator coromandus|Liaoning|2015,0,2696,0,0,0.295034396443475,0.326805934524419,1
Columba oenas,Inner Mongolia,2014,2849,discovery_date,2014,2017,3,101.15,42.05,TRUE,TRUE,内蒙古额济纳胡杨林,national,荒漠生态,1986,0,-314235.733197649,4537173.33289024,Inner Mongolia,2849,TRUE,TRUE,TRUE,TRUE,观察和拍摄,分布变化,birdwatching,0.919016647338867,34,930,0.0422685521945524,0.025231014378407,0.0107402151845823,Columba oenas|Inner Mongolia|2014,0,1487,0,0,-0.26890302352982,0.125869571069723,1
Copsychus saularis,Guangxi,2005,73,discovery_date,2005,2006,1,108.3,22.85,FALSE,FALSE,广西崇左白头叶猴,national,野生动物,1980,48.2231934275549,340961.264720558,2382307.02581215,Guangxi,73,FALSE,FALSE,FALSE,FALSE,"","",unknown,2.17256660461426,1415,107,0.233121858022171,0.0366689971097029,0.0800731827586212,Copsychus saularis|Guangxi|2005,18,3606,1,1,0.570728278951419,-1.68255770002255,0
Coturnicops exquisitus,Yunnan,2003,279,discovery_date,2003,2004,1,100.35,25.3,FALSE,FALSE,巍宝山,local,森林生态,1988,7.29168900831351,-467689.686094754,2658175.4152692,Yunnan,279,FALSE,FALSE,FALSE,FALSE,"","",unknown,1.48689994812012,818,2197,0.203671072863646,0.0414938965274204,0.0642392426901583,Coturnicops exquisitus|Yunnan|2003,0,12722,0,0,1.76604414720085,-2.08443042693194,0
Crex crex,Yunnan,2011,239,discovery_date,2011,2012,1,100.33,24.9,FALSE,FALSE,青华绿孔雀,provincial,野生动物,1988,25.0234358331065,-471783.874663403,2613996.1022545,Yunnan,239,FALSE,FALSE,FALSE,FALSE,"","",unknown,1.86616668701172,891,1482,0.203671072863646,0.0414938965274204,0.0642392426901583,Crex crex|Yunnan|2011,0,12003,0,0,1.7108824417257,-0.476939519294367,0
Cyanistes cyanus,Jilin,2019,3295,discovery_date,2019,2023,4,125.35,43.83,FALSE,FALSE,吉林伊通火山群国家级自然保护区,national,地质遗迹,1983,46.6703558215015,1609026.81901271,4896722.32851177,Jilin,3295,FALSE,FALSE,FALSE,FALSE,"","",unknown,0.492066669464111,597,219,0.114589651661273,0.073517564422611,0.022873542755,Cyanistes cyanus|Jilin|2019,0,310,0,0,-1.75330597925961,1.13055138834321,0
