grid_id,province,cell_km2,pa_all,pa_national,frac_pa_all,frac_pa_national,bio1,bio12,elev,warming_rate,warm_delta_c,centroid_lon,centroid_lat,n_cl_all,n_loc_all,n_cl_recent,n_loc_recent,wq,w_z,elev_z,bio1_z,bio12_z,lon_z,y,w_dm,y_dm,elev_band,stratum,hi_warm,lo_obs,in_pa_cell,priority
76,Guangxi,2500,0,0,0,0,2.03570003509522,1555,413,0.194993426729619,0.375776421538376,109.829541317713,22.7864917909611,5,2,1,1,Q1,-1.43305739590477,-0.82110820369189,1.69163388888857,1.92322956913205,0.453199046115863,1e-06,-0.18904103166951,-4.81810934993947,b2,Guangxi|b2,FALSE,FALSE,FALSE,D 其他
77,Guangxi,2500,0.0796103407887753,0,3.18441363155101e-05,0,2.1769832611084,1569,117,0.25707073770807,0.571152563503151,110.312358895253,22.7632759693679,17,13,7,5,Q2,-0.693811031151538,-0.990936589340044,1.86697799325592,1.95125793707621,0.487539814199251,3.18441363155101e-05,0.550205333083723,-1.35722524335121,b1,Guangxi|b1,FALSE,FALSE,FALSE,D 其他
78,Guangxi,2500,0,0,0,0,1.97779998779297,1751,616,0.190974975082504,0.336697772422934,110.794925087919,22.7378502978045,1,1,1,1,Q1,-1.48091104364247,-0.704638060831839,1.6197751677684,2.31562672035035,0.521862702341933,1e-06,-0.236894679407209,-4.81810934993947,b3,Guangxi|b3,FALSE,FALSE,FALSE,D 其他
79,Guangdong,2500,0,0,0,0,2.17878341674805,1784,208,0.216458058325825,0.395514163253555,111.277217308962,22.7102159764856,0,0,0,0,Q1,-1.17744627763693,-0.938725835644159,1.86921213447185,2.38169358764731,0.556166104044178,1e-06,-0.383253512213267,-3.75694906486696,b2,Guangdong|b2,FALSE,TRUE,FALSE,D 其他
80,Guangdong,2500,0,0,0,0,2.16380004882812,1906,268,0.259409271419494,0.522049611152823,111.759213048986,22.6803743064564,1,1,1,1,Q2,-0.665962651159319,-0.904301162877641,1.85061654246519,2.62594079401788,0.590448418308045,1e-06,0.12823011426434,-3.75694906486696,b2,Guangdong|b2,FALSE,FALSE,FALSE,D 其他
81,Guangdong,2500,0,0,0,0,2.24816665649414,1947,45,0.263285017348613,0.531504424709222,112.240889882163,22.6483266886822,6,4,6,4,Q2,-0.6198084114919,-1.03224619665986,1.95532244193502,2.70802387156865,0.624708050079429,1e-06,0.174384353931759,-3.75694906486696,b1,Guangdong|b1,FALSE,FALSE,FALSE,D 其他
82,Guangdong,2500,0,0,0,0,2.06291675567627,2003,404,0.24285243193099,0.458454137674444,112.722225472377,22.6140746230684,16,12,13,9,Q1,-0.863129429339,-0.826271904606868,1.72541207777035,2.82013734334531,0.658943410685061,1e-06,-0.0689366639153419,-3.75694906486696,b2,Guangdong|b2,FALSE,FALSE,FALSE,D 其他
83,Guangdong,2500,16.2719232746043,0,0.00650876930984173,0,2.25796661376953,1888,-1,0.251855479869917,0.511283593148185,113.203197579313,22.5776197074112,225,92,200,85,Q2,-0.755916820486449,-1.05863844578086,1.96748499498382,2.58990432094681,0.69315291826559,0.00650876930984173,0.03827594493721,5.03048565006893,b1,Guangdong|b1,FALSE,FALSE,FALSE,D 其他
84,Yunnan,2500,121.496519692977,121.496519692977,0.048598607877191,0.048598607877191,1.77148342132568,1455,1755,0.247837037960582,0.593961266503815,99.161826833383,23.190671866717,4,3,4,3,Q2,-0.803770352261998,-0.0511430228141133,1.36371933874891,1.72302694095944,-0.305550274803014,0.048598607877191,-0.335994407868348,5.94512132484662,b4,Yunnan|b4,FALSE,FALSE,FALSE,D 其他
85,Yunnan,2500,0,0,0,0,1.93815002441406,1422,1380,0.259398322174514,0.641735655756307,99.6467343738432,23.2162493114744,0,0,0,0,Q2,-0.666093040015097,-0.266297227604848,1.57056630191036,1.65696007366249,-0.271060856514488,1e-06,-0.198317095621448,-4.89604707187791,b4,Yunnan|b4,FALSE,TRUE,FALSE,D 其他
86,Yunnan,2500,0,0,0,0,1.90103340148926,1389,1449,0.265228375668163,0.647653572636688,100.131897704473,23.2396097844918,0,0,0,0,Q2,-0.596665969422542,-0.226708853923353,1.52450151992922,1.59089320636553,-0.236553244955252,1e-06,-0.128890025028892,-4.89604707187791,b4,Yunnan|b4,FALSE,TRUE,FALSE,D 其他
87,Yunnan,2500,0,0,0,0,2.00448341369629,1380,1153,0.281005685351426,0.699948144502034,100.61729383844,23.260752151938,0,0,0,0,Q2,-0.408782205691428,-0.396537239571507,1.65289149409035,1.57287496982999,-0.202029075081273,1e-06,0.0589937387022214,-4.89604707187791,b4,Yunnan|b4,FALSE,TRUE,FALSE,D 其他
88,Yunnan,2500,0,0,0,0,1.70786666870117,1287,1831,0.266018870529188,0.637732927350033,101.10289972233,23.2796753853974,2,1,2,1,Q2,-0.587252377835566,-0.00753843730985768,1.28476571611106,1.38668652562947,-0.167489986584204,1e-06,-0.119476433441916,-4.89604707187791,b4,Yunnan|b4,FALSE,FALSE,FALSE,D 其他
89,Yunnan,2500,0,0,0,0,1.7933500289917,1234,1626,0.251043059085615,0.599741253875877,101.588692242662,23.2963785625885,1,1,1,1,Q2,-0.765591516474065,-0.125156069262126,1.39085759744349,1.28057913269799,-0.132937623427989,1e-06,-0.297815572080416,-4.89604707187791,b4,Yunnan|b4,FALSE,FALSE,FALSE,D 其他
90,Yunnan,2500,138.732327989291,0,0.0554929311957162,0,1.41075000762939,1214,2220,0.266666672760633,0.617098027381342,102.074648232437,23.3108608680092,0,0,0,0,Q2,-0.57953803845574,0.215648191126398,0.916019501161332,1.24053860706347,-0.0983736333830872,0.0554929311957162,-0.111762094062091,6.08505496179397,b5,Yunnan|b5,FALSE,TRUE,TRUE,D 其他
91,Yunnan,2500,15.0091446661046,0,0.00600365786644185,0,2.20453338623047,1305,495,0.266161649123482,0.629416932065862,102.560744477736,23.3231215935072,1,1,1,1,Q2,-0.585552101919409,-0.774061150910983,1.90116996459643,1.42272299870054,-0.0637996675571737,0.00600365786644185,-0.11777615752576,3.81009788725955,b2,Yunnan|b2,FALSE,FALSE,FALSE,D 其他
92,Yunnan,2500,0,0,0,0,1.6400333404541,1181,1564,0.257345199270839,0.599810244545104,103.046957724341,23.3331601387752,2,1,2,1,Q2,-0.690542611348176,-0.160728231120861,1.20057897630212,1.17447173976651,-0.0292173799242216,1e-06,-0.222766666954526,-4.89604707187791,b4,Yunnan|b4,FALSE,FALSE,FALSE,D 其他
93,Yunnan,2500,0,0,0,0,1.56086664199829,1319,1719,0.256884076430915,0.595773017266602,103.533264684388,23.3409760117722,11,6,6,3,Q2,-0.696033883082495,-0.0717978264740239,1.1023265918672,1.4507513666447,0.00537157314869726,1e-06,-0.228257938688845,-4.89604707187791,b4,Yunnan|b4,FALSE,FALSE,FALSE,D 其他
94,Yunnan,2500,212.694971336127,212.694971336127,0.0850779885344509,0.0850779885344509,1.49721670150757,1436,1792,0.252832693544771,0.581815114261531,104.019642043055,23.3465688290667,8,4,4,2,Q2,-0.744279691794232,-0.0299144746080941,1.02333178035759,1.68498844160665,0.0399655333771033,0.0850779885344509,-0.276503747400583,6.54419200581722,b4,Yunnan|b4,FALSE,FALSE,TRUE,D 其他
95,Yunnan,2500,14.6749867112649,14.6749867112649,0.00586999468450595,0.00586999468450595,1.63606662750244,1425,1461,0.263296029627402,0.609040776806253,104.506066465248,23.3499383161066,5,5,4,4,Q2,-0.61967727199932,-0.21982391937005,1.19565595925744,1.66296615250766,0.0745628410346557,0.00586999468450595,-0.15190132760567,3.78744822622972,b4,Yunnan|b4,FALSE,FALSE,FALSE,D 其他
96,Yunnan,2500,43.6244243782287,25.713383247899,0.0174497697512915,0.0102853532991596,1.64863338470459,1429,1415,0.263296029627402,0.609040776806253,104.992514602322,23.3510843074107,10,10,4,4,Q2,-0.61967727199932,-0.246216168491046,1.21125233859129,1.67097425763457,0.109161835431189,0.0174497697512915,-0.15190132760567,4.8886374725072,b4,Yunnan|b4,FALSE,FALSE,FALSE,D 其他
97,Yunnan,2500,0,0,0,0,1.66590003967285,1418,1395,0.2608037058282,0.627087680367126,105.478963098803,23.3500067466851,8,6,8,6,Q2,-0.649357058048487,-0.257691059413219,1.23268167763079,1.64895196853558,0.14376085539082,1e-06,-0.181581113654837,-4.89604707187791,b4,Yunnan|b4,FALSE,FALSE,FALSE,D 其他
98,Guangxi,2500,47.9763585687766,0,0.0191905434275106,0,1.86078338623047,1411,1067,0.250603841908101,0.582349807167969,105.96538859911,23.3467056868624,128,37,127,36,Q2,-0.770821925083857,-0.445879270536848,1.47454794033255,1.6349377845635,0.178358239730052,0.0191905434275106,0.473194439151404,5.06343962907977,b4,Guangxi|b4,FALSE,FALSE,FALSE,D 其他
99,Guangxi,2500,9.40108319721892,0,0.00376043327888757,0,1.9267333984375,1462,941,0.205149319489169,0.439561762095654,106.451767754289,23.3411812900648,20,8,19,7,Q1,-1.31211615851891,-0.518171083346535,1.55639733002852,1.73704112493153,0.212952327736742,0.00376043327888757,-0.0680997942836445,3.41794663503527,b3,Guangxi|b3,FALSE,FALSE,FALSE,D 其他
100,Guangxi,2500,0,0,0,0,2.17700004577637,1437,316,0.242929315902079,0.502915864158609,106.938077228729,23.3334338274904,0,0,0,0,Q1,-0.862213858170735,-0.876761424664427,1.86699882440945,1.68699046788838,0.247541459647779,1e-06,0.381802506064527,-4.81810934993947,b2,Guangxi|b2,FALSE,TRUE,FALSE,D 其他
101,Guangxi,2500,0,0,0,0,2.12413330078125,1551,452,0.195685115361035,0.399896507677834,107.424293706883,23.3234636792231,2,1,2,1,Q1,-1.42482043624502,-0.798732166393654,1.80138684545363,1.91522146400514,0.282123977127116,1e-06,-0.180804072009757,-4.81810934993947,b2,Guangxi|b2,FALSE,FALSE,FALSE,D 其他
102,Guangxi,2500,0,0,0,0,2.11398334503174,1641,292,0.204468588479318,0.419116626861921,107.910393899959,23.3112713339665,0,0,0,0,Q1,-1.32022262957049,-0.890531293771034,1.78878991551023,2.09540382936049,0.316698223741677,1e-06,-0.0762062653352311,-4.81810934993947,b2,Guangxi|b2,FALSE,TRUE,FALSE,D 其他
103,Guangxi,2500,129.553119295719,129.553119295719,0.0518212477182876,0.0518212477182876,2.14551658630371,1725,153,0.199011840472684,0.40314008204011,108.396354552604,23.2968573887017,7,4,5,4,Q1,-1.38520419954666,-0.970281785680133,1.82792526161365,2.26357403702547,0.35126254543676,0.0518212477182876,-0.1411878353114,6.09065741905801,b1,Guangxi|b1,FALSE,FALSE,TRUE,D 其他
104,Guangxi,2500,0,0,0,0,2.14551658630371,1590,96,0.194707971107137,0.388716423898174,108.882152449558,23.2802225482689,1,1,1,1,Q1,-1.43645673823923,-1.00298522480832,1.82792526161365,1.99330048899246,0.385815291009312,1e-06,-0.192440374003965,-4.81810934993947,b1,Guangxi|b1,FALSE,FALSE,FALSE,D 其他
105,Guangxi,2500,0,0,0,0,2.13031673431396,1408,141,0.199462019878885,0.400914469614285,109.367764422281,23.2613676248748,3,3,3,3,Q1,-1.37984324746489,-0.977166720233437,1.80906099507,1.62893170571832,0.420354812579267,1e-06,-0.135826883229626,-4.81810934993947,b1,Guangxi|b1,FALSE,FALSE,FALSE,D 其他
106,Guangxi,2500,0,0,0,0,2.17338333129883,1374,60,0.214371997115377,0.47486201494295,109.853167355547,23.2402935375238,4,3,4,3,Q1,-1.20228809411012,-1.02364002846824,1.86251018425936,1.56086281213964,0.454879466058568,1e-06,0.0417282701251362,-4.81810934993947,b1,Guangxi|b1,FALSE,FALSE,FALSE,D 其他
107,Guangxi,2500,0,0,0,0,2.15726661682129,1481,94,0.180621419604221,0.313957843721283,110.338338193996,23.2170013113755,0,0,0,0,Q1,-1.60420614339717,-1.00413271390054,1.84250801595422,1.77507962428432,0.489387611617165,1e-06,-0.360189779161908,-4.81810934993947,b1,Guangxi|b1,FALSE,TRUE,FALSE,D 其他
108,Guangxi,2500,0,0,0,0,2.19613342285156,1566,64,0.187384725716431,0.331383749564989,110.82325394865,23.1914920770286,0,0,0,0,Q1,-1.52366545343558,-1.0213450502838,1.89074491912602,1.94525185823103,0.523877614146485,1e-06,-0.27964908920032,-4.81810934993947,b1,Guangxi|b1,FALSE,TRUE,FALSE,D 其他
109,Guangxi,2500,0,0,0,0,2.16639995574951,1671,183,0.198715407857781,0.363492050361756,111.307891703374,23.1637670697306,6,1,6,1,Q1,-1.38873426116672,-0.953069449296874,1.85384324080323,2.15546461781227,0.55834784371896,1e-06,-0.144717896931457,-4.81810934993947,b1,Guangxi|b1,FALSE,FALSE,FALSE,D 其他
110,Guangdong,2500,0,0,0,0,2.23090000152588,1742,36,0.261879668405404,0.528985510043565,111.792228621295,23.1338276285162,1,1,0,0,Q2,-0.636543980109517,-1.03740989757484,1.93389310289553,2.29760848381481,0.592796676044601,1e-06,0.157648785314142,-3.75694906486696,b1,Guangdong|b1,FALSE,TRUE,FALSE,D 其他
111,Guangdong,2500,0,0,0,0,2.17133331298828,1793,105,0.26572243540131,0.549861983318341,112.276241951152,23.1016751952727,29,16,25,13,Q2,-0.590782469381332,-0.997821523893347,1.85996594291703,2.39971182418284,0.627222492922635,1e-06,0.203410296042326,-3.75694906486696,b1,Guangdong|b1,FALSE,FALSE,FALSE,D 其他
112,Guangdong,2500,6.48929931364361,0,0.00259571972545744,0,2.20904998779297,1756,3,0.244609142951815,0.468409260689931,112.759909033597,23.0673113137357,192,66,152,51,Q2,-0.842209672738757,-1.05634346759643,1.90677543863683,2.32563685175898,0.661623682689667,0.00259571972545744,-0.0480169073150983,4.1072681375756,b1,Guangdong|b1,FALSE,FALSE,FALSE,D 其他
113,Guangdong,2500,0,0,0,0,2.23024997711182,1696,2,0.251559062961113,0.484437547773222,113.243207307426,23.0307376284132,3109,750,2219,562,Q2,-0.759446695070752,-1.05691721214254,1.93308636913161,2.20551527485542,0.695998640662875,1e-06,0.0347460703529063,-3.75694906486696,b1,Guangdong|b1,FALSE,FALSE,FALSE,D 其他
114,Guangdong,2500,0,0,0,0,2.24781665802002,1791,19,0.189350024094747,0.376224990381385,113.726114315741,22.9919558834416,254,126,187,101,Q1,-1.50026173863341,-1.04716355485869,1.95488806504042,2.39570777161939,0.730345769578275,1e-06,-0.706068973209749,-3.75694906486696,b1,Guangdong|b1,FALSE,FALSE,FALSE,D 其他
115,Guangdong,2500,19.7376401156021,0,0.00789505604624084,0,2.12783336639404,1920,214,0.200680735554148,0.387163596946341,114.208607712037,22.9509679213731,112,65,93,53,Q1,-1.36533019723114,-0.935283368367507,1.8059789312184,2.65396916196205,0.764663480023675,0.00789505604624084,-0.571137431807486,5.22496834776766,b2,Guangdong|b2,FALSE,FALSE,FALSE,D 其他
116,Guangdong,2500,15.9336609318748,15.933660931875,0.00637346437274993,0.00637346437275001,2.18343334197998,1846,95,0.2042051000348,0.388802651786406,114.690665266219,22.9077756818957,44,22,44,22,Q1,-1.32336037622373,-1.00355896935443,1.87498307415221,2.50581921711432,0.798950190866628,0.00637346437274993,-0.529167610800068,5.00934225504675,b1,Guangdong|b1,FALSE,FALSE,FALSE,D 其他
117,Guangdong,2500,0,0,0,0,2.22471656799316,1638,8,0.20750988205117,0.392908866854679,115.17226487053,22.8623812004873,50,29,44,26,Q1,-1.28400544841844,-1.05347474486588,1.92621895327915,2.08939775051531,0.833204329676074,1e-06,-0.48981268299478,-3.75694906486696,b1,Guangdong|b1,FALSE,FALSE,FALSE,D 其他
118,Yunnan,2500,0,0,0,0,2.18383331298828,1458,817,0.265404087752692,0.637336239640348,99.133147008786,23.6435914600375,0,0,0,0,Q2,-0.594573505723907,-0.589315407064005,1.87547947107208,1.72903301980462,-0.307590149179949,1e-06,-0.126797561330258,-4.89604707187791,b3,Yunnan|b3,FALSE,TRUE,FALSE,D 其他
119,Yunnan,2500,0,0,0,0,1.85538330078125,1310,1596,0.27648220263294,0.68093510427666,99.6204269070214,23.6692546997464,0,0,0,0,Q2,-0.462650005423051,-0.142368405645385,1.46784599012006,1.43273313010917,-0.272931995137055,1e-06,0.00512593897059877,-4.89604707187791,b4,Yunnan|b4,FALSE,TRUE,FALSE,D 其他
120,Yunnan,2500,0,0,0,0,1.55598335266113,1216,2147,0.274121681430333,0.668495581674936,100.107966377565,23.6926936382462,2,2,2,2,Q2,-0.490760222996036,0.173764839260468,1.09626602813749,1.24454265962692,-0.238255378815958,1e-06,-0.0229842786023869,-4.89604707187791,b5,Yunnan|b5,FALSE,FALSE,FALSE,D 其他
121,Yunnan,2500,0,0,0,0,1.86593341827393,1202,1524,0.274956108971966,0.651138748276885,100.59574209604,23.7139071088871,0,0,0,0,Q2,-0.480823459997132,-0.183678012965206,1.480939553701,1.21651429168276,-0.203561959180734,1e-06,-0.0130475156034823,-4.89604707187791,b4,Yunnan|b4,FALSE,TRUE,FALSE,D 其他
122,Yunnan,2500,0,0,0,0,1.89033336639404,1185,1419,0.28040186354713,0.660869616488085,101.083730669844,23.7328940534924,0,0,0,0,Q2,-0.415972805070637,-0.243921190306612,1.51122189627245,1.18247984489342,-0.16885340004805,1e-06,0.0518031393230131,-4.89604707187791,b4,Yunnan|b4,FALSE,TRUE,FALSE,D 其他
123,Yunnan,2500,0,0,0,0,1.66340007781982,1119,1878,0.261912592576687,0.615907498110239,101.571908644817,23.7496535230966,14,9,4,4,Q2,-0.636151903301585,0.0194275563572478,1.2295790193433,1.0503461102995,-0.134131369612908,1e-06,-0.168375958907935,-4.89604707187791,b4,Yunnan|b4,FALSE,FALSE,FALSE,D 其他
124,Yunnan,2500,87.7760689264738,0,0.0351104275705895,0,1.77106666564941,1051,1553,0.276383412947089,0.649292635210141,102.060252511956,23.7641846786072,6,4,4,3,Q2,-0.463826440339276,-0.167039421128056,1.3632021106755,0.91420832314213,-0.0993975399710583,0.0351104275705895,0.00394950405437311,5.60594699214538,b4,Yunnan|b4,FALSE,FALSE,FALSE,D 其他
125,Yunnan,2500,0,0,0,0,1.59534997940063,1033,1797,0.267742636227848,0.637888190826931,102.548738714173,23.7764867913898,12,9,11,8,Q2,-0.566724949918093,-0.027045751877551,1.1451232499209,0.878171850071061,-0.0646535866383336,1e-06,-0.098949005524443,-4.89604707187791,b4,Yunnan|b4,FALSE,FALSE,FALSE,D 其他
126,Yunnan,2500,0,0,0,0,1.71346664428711,1005,1583,0.269707957013531,0.639389220396346,103.037343653082,23.7865592437767,4,4,3,3,Q2,-0.543320968278255,-0.149827084744797,1.29171574642466,0.822115114182732,-0.0299011880679193,1e-06,-0.0755450238846058,-4.89604707187791,b4,Yunnan|b4,FALSE,FALSE,FALSE,D 其他
127,Yunnan,2500,0,0,0,0,1.63786659240723,1056,1595,0.262999600153719,0.621376925785018,103.526043695817,23.7944015294986,2,2,2,2,Q2,-0.623207296212223,-0.142942150191494,1.19788986375572,0.92421845455076,0.00485797483458206,1e-06,-0.155431351818574,-4.89604707187791,b4,Yunnan|b4,FALSE,FALSE,FALSE,D 其他
128,Yunnan,2500,0,0,0,0,1.5768500328064,1168,1636,0.261319711850198,0.614648018564502,104.014815181881,23.8000132540378,2,2,1,1,Q2,-0.643212211083624,-0.11941862380104,1.12216329453238,1.14844539810407,0.0396222191982959,1e-06,-0.175436266689974,-4.89604707187791,b4,Yunnan|b4,FALSE,FALSE,FALSE,D 其他
129,Yunnan,2500,0,0,0,0,1.58109998703003,1215,1573,0.258882329450346,0.60897177075254,104.503634430005,23.8033941349042,0,0,0,0,Q2,-0.672237728623028,-0.155564530205883,1.12743783729286,1.2425406333452,0.0743898606749179,1e-06,-0.204461784229379,-4.89604707187791,b4,Yunnan|b4,FALSE,TRUE,FALSE,D 其他
130,Yunnan,2500,0,0,0,0,1.53660001754761,1230,1651,0.258882329450346,0.60897177075254,104.992477745028,23.8045440018323,0,0,0,0,Q2,-0.672237728623028,-0.11081245560941,1.0722097149357,1.27257102757109,0.10915921392807,1e-06,-0.204461784229379,-4.89604707187791,b4,Yunnan|b4,FALSE,TRUE,FALSE,D 其他
131,Yunnan,2500,0,0,0,0,1.87038326263428,1221,984,0.25106501144749,0.589406490079117,105.481321424793,23.8034627969009,2,2,1,1,Q2,-0.765330097229931,-0.493500067863864,1.48646217656259,1.25455279103555,0.143928593123774,1e-06,-0.297554152836282,-4.89604707187791,b3,Yunnan|b3,FALSE,FALSE,FALSE,D 其他
132,Yunnan,2500,44.9873003761492,0,0.0179949201504597,0,2.07963333129883,1274,530,0.257696535066915,0.617046256160798,105.970141767034,23.8001505745728,0,0,0,0,Q2,-0.686358736338721,-0.753980091797181,1.74615872309648,1.36066018396703,0.178696312420302,0.0179949201504597,-0.218582791945072,4.9199555089849,b3,Yunnan|b3,FALSE,TRUE,FALSE,D 其他
133,Guangxi,2500,53.0289095518351,0,0.0212115638207341,0,2.05125007629395,1332,573,0.18539744927059,0.372826092320526,106.458915076272,23.7946075016573,1225,47,1052,40,Q1,-1.54733089359709,-0.72930907631451,1.71093276904447,1.47677770830714,0.213460686458656,0.0212115638207341,-0.303314529361825,5.16563118701826,b3,Guangxi|b3,FALSE,FALSE,FALSE,D 其他
134,Guangxi,2500,0,0,0,0,2.25806674957275,1413,163,0.209870439273095,0.454899876919011,106.947617670711,23.7868338571934,29,5,26,3,Q1,-1.25589480191015,-0.964544340219047,1.96760927175203,1.63894183712695,0.248220030853049,1e-06,-0.0118784376748931,-4.81810934993947,b1,Guangxi|b1,FALSE,FALSE,FALSE,D 其他
135,Guangxi,2500,0,0,0,0,2.09069995880127,1516,349,0.202206843245903,0.410610748373944,107.436225889108,23.7768300322545,0,0,0,0,Q1,-1.3471565755718,-0.857827854642842,1.75989331808373,1.84515054414473,0.282972662679546,1e-06,-0.103140211336539,-4.81810934993947,b2,Guangxi|b2,FALSE,TRUE,FALSE,D 其他
136,Guangxi,2500,0,0,0,0,2.11451663970947,1653,239,0.202997357111307,0.412629378672879,107.924716097647,23.7645965296761,0,0,0,0,Q1,-1.33774275767157,-0.920939754714791,1.78945177807006,2.1194281447412,0.317716900964975,1e-06,-0.0937263934363113,-4.81810934993947,b2,Guangxi|b2,FALSE,TRUE,FALSE,D 其他
137,Guangxi,2500,48.5274163331879,48.5274163331879,0.0194109665332752,0.0194109665332752,1.9670166015625,1726,467,0.204194113514011,0.413043451934456,108.413064696778,23.7501339637031,2,2,2,2,Q1,-1.3234912089777,-0.790125998202024,1.60639209849694,2.2655760633072,0.352451067173361,0.0194109665332752,-0.0794748447424383,5.0750849539389,b2,Guangxi|b2,FALSE,FALSE,FALSE,D 其他
138,Guangxi,2500,0,0,0,0,2.11529998779297,1617,122,0.224714536754825,0.508661161051528,108.90124812804,23.7334430595623,0,0,0,0,Q1,-1.07912417624274,-0.988067866609501,1.79042397747395,2.04735519859906,0.387173485691216,1e-06,0.164892187992523,-4.81810934993947,b1,Guangxi|b1,FALSE,TRUE,FALSE,D 其他
